fdc_id,amount,measure_unit,modifier,gram_weight
171474,0.5,,"breast, bone removed (yield from 1 lb ready-to-cook chicken)",87.0
171474,0.5,,"breast, bone removed",145.0
171475,0.0,,"breast, bone removed",140.0
171475,3.0,,oz,85.0
171475,0.5,,unit (yield from 1 lb ready-to-cook chicken),84.0
171476,1.0,,unit (yield from 1 lb ready-to-cook chicken),59.0
171476,0.5,,"breast, bone removed",98.0
171477,1.0,,"cup, chopped or diced",140.0
171477,1.0,,unit (yield from 1 lb ready-to-cook chicken),52.0
171477,0.5,,"breast, bone and skin removed",86.0
171478,1.0,,"cup, chopped or diced",140.0
171478,0.5,,"breast, bone and skin removed",95.0
171478,1.0,,unit (yield from 1 lb ready-to-cook chicken),57.0
171479,3.0,,oz,85.0
171479,1.0,,bird,3812.0
171480,4.0,,oz,113.0
171480,1.0,,bird,5002.0
171481,3.0,,oz,85.0
171481,1.0,,bird,3812.0
171482,4.0,,oz,113.0
171482,1.0,,lb,453.0
171483,3.0,,oz,85.0
171483,1.0,,gizzard cooked,45.0
171484,4.0,,oz,113.0
171484,1.0,,piece,24.0
171485,3.0,,oz,85.0
171485,1.0,,heart,20.0
171486,1.0,,raw liver,78.0
171486,4.0,,oz,113.0
171487,3.0,,oz,85.0
171487,1.0,,liver cooked,53.0
171488,4.0,,oz,113.0
171488,1.0,,lb,453.0
171489,3.0,,oz,85.0
171490,1.0,,serving,85.0
171491,3.0,,oz,85.0
171492,3.0,,oz,85.0
171492,0.5,,unit (yield from 1 lb ready-to-cook turkey),112.0
171492,0.0,,"breast, bone removed",864.0
171493,1.0,,"leg, bone removed",816.0
171493,1.0,,unit (yield from 1 lb ready-to-cook turkey),105.0
171494,3.0,,oz,85.0
171494,1.0,,"leg, bone removed",546.0
171494,1.0,,unit (yield from 1 lb ready-to-cook turkey),71.0
171495,1.0,,unit (yield from 1 lb ready-to-cook turkey),33.0
171495,1.0,,"wing, bone removed",256.0
171496,3.0,,oz,85.0
171496,1.0,,breast,1413.0
171497,4.0,,oz,113.0
171497,1.0,,wing,346.0
171498,1.0,,wing,213.0
171498,3.0,,oz,85.0
171499,0.5,,"turkey, skin only",196.0
171499,1.0,,unit (yield from 1 lb ready-to-cook turkey),31.0
171500,1.0,,"package (net weight, 5 oz)",142.0
171500,3.0,,oz,85.0
171501,0.5,,"breast, bone removed",864.0
171501,3.0,,oz,85.0
171502,1.0,,"thigh, bone removed",314.0
171502,3.0,,oz,85.0
171503,1.0,,"box (net weight, 2.5 lb)",1134.0
171503,3.0,,oz,85.0
171504,0.5,,lb,227.0
171505,1.0,,lb,453.6
171505,1.0,,"patty, 4 oz",114.0
171505,4.0,,oz,113.0
171506,3.0,,oz,85.0
171506,1.0,,"patty (4 oz, raw) (yield after cooking)",82.0
171506,1.0,,"unit, yield from 1 lb raw",330.0
171507,0.5,,bird,168.0
171507,3.0,,oz,85.0
171508,1.0,,serving,74.0
171508,3.0,,oz,85.0
171509,0.5,,breast,118.0
171509,4.0,,oz,113.0
171509,1.0,,piece,263.0
171510,1.0,,unit (yield from 1 lb ready-to-cook duck),56.0
171510,0.5,,"breast, bone removed",120.0
171510,3.0,,oz,85.0
171511,1.0,,"cup, chopped or diced",174.0
171511,3.0,,oz,85.0
171511,0.5,,"breast, bone and skin removed",95.0
171511,1.0,,unit (yield from 1 lb ready-to-cook duck),44.0
171512,3.0,,oz,85.0
171512,1.0,,patty,60.0
171513,1.0,,patty,60.0
171513,3.0,,oz,85.0
171514,1.0,,piece,15.0
171514,3.0,,oz,85.0
171514,4.0,,pieces,62.0
171515,3.0,,oz,85.0
171515,1.0,,piece,15.0
171515,4.0,,pieces,62.0
171516,1.0,,wing,51.0
171516,3.0,,oz,85.0
171517,1.0,,back,102.0
171517,1.0,,serving (3 oz),85.0
171517,1.0,,oz,28.35
171518,1.0,,breast breast with skin and bone,483.0
171518,1.0,,oz,28.35
171518,3.0,,oz,85.0
171519,1.0,,serving (3oz),85.0
171519,1.0,,oz,28.35
171519,1.0,,drumstick,53.0
171520,3.0,,oz,85.0
171521,1.0,,drumstick,53.0
171521,1.0,,oz,28.35
171521,1.0,,serving (3 oz),85.0
171522,1.0,,serving,85.0
171522,1.0,,thigh,89.0
171523,1.0,,oz,28.35
171523,1.0,,serving (3 oz),85.0
171523,1.0,,wing,53.0
171524,1.0,,serving,85.0
171525,1.0,,drumstick,359.0
171525,4.0,,oz,113.0
171526,3.0,,oz,85.0
171526,1.0,,wing,358.0
171527,3.0,,oz,85.0
171527,1.0,,wing,219.0
171528,3.0,,oz,85.0
171528,1.0,,breast,1150.0
171529,3.0,,oz,85.0
171529,1.0,,breast,863.0
171530,3.0,,oz,85.0
171530,1.0,,drumstick,206.0
171531,1.0,,thigh,367.0
171531,4.0,,oz,113.0
171532,1.0,,thigh,319.0
171532,3.0,,oz,85.0
171533,4.0,,oz,113.0
171533,1.0,,thigh,454.0
171534,3.0,,oz,85.0
171534,1.0,,piece,196.0
171535,1.0,,piece,195.0
171535,3.0,,oz,85.0
171536,1.0,,piece,192.0
171536,3.0,,oz,85.0
171537,0.5,,cup (4 fl oz),126.0
171537,1.0,,can (10.75 oz),305.0
171538,1.0,,can 14.5 oz,435.0
171538,1.0,,cup,240.0
171538,1.0,,container 32 oz,960.0
171539,1.0,,can (10.75 oz),305.0
171539,0.5,,cup,125.0
171540,1.0,,can (10.75 oz),305.0
171540,0.5,,cup,126.0
171541,0.5,,cup,124.0
171542,0.5,,cup (4 fl oz),126.0
171542,1.0,,can (10.75 oz),305.0
171543,0.5,,cup,124.0
171544,1.0,,cup,240.0
171544,1.0,,can 19 oz,539.0
171545,0.5,,cup,126.0
171546,1.0,,cup,255.0
171547,0.5,,cup,126.0
171547,1.0,,can (10.7 oz),303.0
171548,0.5,,cup,124.0
171548,1.0,,can (10.5 oz),310.0
171549,1.0,,can (20 oz),567.0
171549,1.0,,cup (8 fl oz),248.0
171550,1.0,,cup,240.0
171550,1.0,,can (19 oz),539.0
171551,1.0,,can (10.5 oz),298.0
171551,0.5,,cup (4 fl oz),123.0
171552,0.5,,cup,126.0
171552,1.0,,can (10.75 oz),305.0
171553,1.0,,can (10.5 oz),298.0
171553,0.5,,cup (4 fl oz),123.0
171554,0.5,,cup,128.0
171554,1.0,,can (11.2 oz),319.0
171555,1.0,,cup,240.0
171555,1.0,,can (19 oz),539.0
171556,0.5,,cup,123.0
171557,0.5,,cup (4 fl oz),129.0
171557,1.0,,"can (11 oz), undiluted",312.0
171558,1.0,,can (18.75 oz),532.0
171558,1.0,,cup (8 fl oz),236.0
171559,1.0,,cup,230.0
171560,1.0,,packet,6.0
171560,1.0,,cube,3.6
171561,1.0,,cube,3.6
171562,1.0,,teaspoon,2.0
171562,1.0,,cube,4.0
171563,1.0,,cube,4.8
171564,1.0,,cup,233.0
171564,1.0,,can,291.0
171565,1.0,,tbsp,6.0
171566,0.25,,cup,57.0
171566,1.0,,cup,228.0
171566,1.0,,jar 10.5 oz,273.0
171566,1.0,,jar 12 oz,324.0
171567,1.0,,tbsp,8.0
171567,1.0,,serving,8.0
171568,1.0,,tsp,5.0
171568,1.0,,tbsp,14.9
171568,1.0,,cup,238.0
171568,1.0,,can,298.0
171569,1.0,,serving,7.0
171570,1.0,,cup (8 fl oz),25.0
171571,1.0,,packet (6 fl oz),11.1
171571,1.0,,packet,74.0
171572,1.0,,"can (10.75 oz), prepared",593.0
171572,1.0,,cup (8 fl oz),244.0
171573,1.0,,cup (8 fl oz),244.0
171573,1.0,,"can (10.75 oz), prepared",593.0
171574,1.0,,cup (8 fl oz),247.0
171574,1.0,,"can (11 oz), prepared",600.0
171575,1.0,,tbsp,17.0
171576,10.0,,oz 1 pouch,283.0
171577,10.0,,oz 1 pouch,283.0
171578,10.0,,oz 1 pouch,283.0
171579,0.25,,cup,63.0
171580,0.25,,cup,61.0
171581,0.25,,cup,63.0
171582,0.25,,cup,62.0
171583,1.0,,can,390.0
171583,1.0,,carton (32 oz),926.0
171583,1.0,,cup,221.0
171585,1.0,,serving,240.0
171585,1.0,,package yields,539.0
171586,1.0,,serving 1/2 cup,128.0
171587,1.0,,serving 1/2 cup,121.0
171587,1.0,,can 10.7 oz,303.0
171588,1.0,,package,454.0
171588,1.0,,serving,6.7
171589,1.0,,package (16 oz),454.0
171589,1.0,,serving,6.7
171590,1.0,,package (16 oz),454.0
171590,1.0,,serving,6.7
171591,1.0,,fl oz,31.0
171591,1.0,,serving 1 cup,248.0
171592,1.0,,fl oz,32.4
171592,1.0,,cup,259.0
171593,1.0,,serving 1 cup,248.0
171593,1.0,,fl oz,31.0
171594,1.0,,cup,253.0
171595,1.0,,cup,273.0
171595,1.0,,packet,6.0
171596,1.0,,cup,241.0
171597,1.0,,serving 1/2 cup,128.0
171597,1.0,,cup,257.0
171598,1.0,,cup,236.0
171599,1.0,,serving 1/4 cup 2 oz,57.0
171600,1.0,,cup,226.0
171600,0.25,,cup,56.0
171600,1.0,,can 10.5 oz,273.0
171601,1.0,,oz,28.35
171601,1.0,,"slice (5-7/8"" x 3-1/2"" x 1/16"")",23.0
171602,0.5,,cup,124.0
171604,1.0,,tbsp,15.0
171604,1.0,,cup,245.0
171605,1.0,,tbsp,15.0
171605,1.0,,cup,245.0
171606,1.0,,cup,244.0
171606,1.0,,fl oz,30.5
171607,1.0,,cup,244.0
171607,1.0,,can (10.75 oz),305.0
171608,1.0,,serving 1/3 cup,39.0
171609,1.0,,cup,240.0
171610,1.0,,cup,275.0
171610,1.0,,tbsp,17.0
171611,1.0,,cup,251.0
171612,1.0,,cup,240.0
171613,1.0,,tsp,2.6
171613,1.0,,cube,3.6
171614,1.0,,packet,5.6
171614,1.0,,package without flavor packet,82.0
171615,1.0,,package without flavor packet,81.0
171615,1.0,,packet,6.0
171616,1.0,,"slice (4"" dia x 1/8"" thick)",23.0
171616,1.0,,"slice (2-3/4"" dia x 1/16"")",6.0
171617,1.0,,oz,28.35
171617,1.0,,slice,23.0
171618,4.0,,slices,100.0
171619,1.0,,sausage,91.0
171620,1.0,,link cooked,85.0
171621,1.0,,"slice (2-1/2"" dia x 1/4"" thick)",18.0
171621,1.0,,oz,28.35
171622,1.0,,link,70.0
171623,2.33,,links,100.0
171624,3.0,,oz,85.0
171624,1.0,,link,45.0
171625,1.0,,oz,28.35
171625,1.0,,frankfurter,45.0
171626,1.0,,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21.0
171626,1.0,,oz,28.35
171627,1.0,,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28.0
171627,1.0,,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21.0
171628,1.0,,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28.0
171628,2.0,,slices,57.0
171629,1.0,,tbsp,15.0
171629,1.0,,oz,28.35
171630,45.0,,g,45.0
171630,1.0,,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28.0
171631,1.0,,link,101.0
171632,1.0,,serving,57.0
171633,1.0,,frankfurter,50.0
171634,1.0,,frankfurter,48.0
171635,1.0,,package,343.0
171635,3.0,,oz,85.0
171636,3.0,,oz,85.0
171636,1.0,,package,343.0
171637,1.0,,slice,33.0
171638,3.0,,pieces,56.0
171638,3.0,,oz,85.0
171639,1.0,,slice,8.1
171640,1.0,,serving,15.0
171641,0.67,,cup (1 serving for children under 4 years),20.0
171641,1.0,,cup (1 NLEA serving for adults),30.0
171642,0.75,,cup (1 NLEA serving),27.0
171643,0.75,,cup (1 NLEA serving),26.0
171644,0.75,,cup (1 NLEA serving),27.0
171645,0.75,,cup (1 NLEA serving),27.0
171646,1.0,,oz,28.35
171646,1.0,,cup,122.0
171647,0.5,,cup (1 NLEA serving),58.0
171648,0.75,,cup (1 NLEA serving),29.0
171649,1.0,,cup (1 NLEA serving),27.0
171650,1.0,,cup (1 NLEA serving),59.0
171651,0.75,,cup (1 NLEA serving),14.0
171652,0.75,,cup (1 NLEA serving),27.0
171653,2.0,,tbsp (1 NLEA serving),14.0
171654,1.0,,cup,156.0
171654,1.0,,tbsp,9.7
171655,1.0,,cup,257.0
171655,1.0,,tbsp,16.0
171656,1.0,,packet,29.0
171656,1.0,,tbsp,7.0
171657,1.0,,tbsp,16.0
171657,1.0,,cup (1 serving),251.0
171658,1.0,,cup,176.0
171658,1.0,,tbsp,11.0
171659,0.75,,cup,179.0
171659,1.0,,cup,240.0
171659,1.0,,tbsp,14.9
171660,1.0,,tbsp,11.5
171660,1.0,,cup,178.0
171661,1.0,,packet,28.0
171662,1.0,,"cup, cooked",234.0
171662,1.0,,"cup, dry, yields",501.0
171662,1.0,,"packet, dry, yields",177.0
171662,1.0,,"oz, dry, yields",177.0
171663,1.0,,packet (1 NLEA serving),43.0
171664,1.0,,packet,45.0
171665,0.25,,cup,35.0
171665,1.0,,cup,141.0
171665,0.33,,cup (1 NLEA serving),40.0
171666,1.0,,cup,243.0
171666,0.75,,cup,182.0
171667,0.33,,cup,31.0
171667,1.0,,cup,94.0
171668,1.0,,cup,242.0
171668,0.75,,cup,182.0
171669,1.0,,cup (1 NLEA serving),15.0
171670,1.0,,tbsp,9.7
171670,1.0,,cup,156.0
171671,1.0,,tablespoon,16.0
171671,1.0,,cup,257.0
171672,1.0,,cup,233.0
171673,1.0,,cup,233.0
171674,3.0,,tbsp (1 NLEA serving),35.0
171675,1.0,,cup,234.0
171675,0.75,,cup,175.0
171676,1.0,,cup,243.0
171676,0.75,,cup,182.0
171677,0.75,,cup,182.0
171677,1.0,,cup,242.0
171678,1.0,,cup (1 NLEA serving),55.0
171679,0.75,,cup (1 NLEA serving),30.0
171680,0.75,,cup (1 NLEA serving),30.0
171681,1.0,,cup (1 NLEA serving),30.0
171682,1.0,,packet (1 NLEA serving),45.0
171683,1.0,,package (1 NLEA serving),70.0
171684,1.0,,package (1 NLEA serving),75.0
171685,1.0,,package (1 NLEA serving),70.0
171686,1.0,,fruit without refuse,4.8
171686,1.0,,cup,98.0
171687,1.0,,fl oz,30.2
171687,1.0,,cup,242.0
171688,1.0,,cup slices,109.0
171688,1.0,,"medium (3"" dia)",182.0
171688,1.0,,"small (2-3/4"" dia)",149.0
171688,1.0,,NLEA serving,242.0
171688,1.0,,"cup, quartered or chopped",125.0
171688,1.0,,"extra small (2-1/2"" dia)",101.0
171688,1.0,,"large (3-1/4"" dia)",223.0
171689,1.0,,"large (3-1/4"" dia)",216.0
171689,1.0,,cup slices,110.0
171689,1.0,,"small (2-3/4"" dia)",132.0
171689,1.0,,"medium (3"" dia)",161.0
171690,1.0,,cup,193.0
171691,1.0,,cup,86.0
171691,1.0,,ring,6.4
171692,1.0,,cup,255.0
171693,1.0,,cup,280.0
171694,1.0,,cup slices,173.0
171695,1.0,,cup,244.0
171696,1.0,,cup,246.0
171697,1.0,,apricot,35.0
171697,1.0,,"cup, halves",155.0
171697,1.0,,"cup, sliced",165.0
171698,1.0,,"cup, halves",243.0
171698,1.0,,apricot half with liquid,36.0
171699,1.0,,apricot half with liquid,40.0
171699,1.0,,"cup, halves",258.0
171699,1.0,,"cup, whole",240.0
171700,1.0,,"cup, whole, without pits",258.0
171701,1.0,,"cup, whole, without pits",246.0
171702,1.0,,cup,119.0
171703,1.0,,cup,242.0
171704,1.0,,cup,266.0
171704,1.0,,fl oz,30.4
171705,1.0,,"cup, pureed",230.0
171705,1.0,,"cup, cubes",150.0
171705,1.0,,"cup, sliced",146.0
171705,1.0,,NLEA Serving,50.0
171705,1.0,,"avocado, NS as to Florida or California",201.0
171706,1.0,,"fruit, without skin and seed",136.0
171706,1.0,,"cup, pureed",230.0
171706,1.0,,NLEA serving,50.0
171707,1.0,,fruit without skin and seeds,304.0
171707,1.0,,NLEA Serving,50.0
171707,1.0,,"cup, pureed",230.0
171708,0.25,,cup,40.0
171709,1.0,,cup,256.0
171710,1.0,,package (18 oz),510.0
171710,1.0,,"cup, unthawed",151.0
171711,1.0,,cup,148.0
171711,50.0,,berries,68.0
171712,1.0,,cup,256.0
171713,1.0,,"cup, unthawed",132.0
171713,1.0,,package (10 oz),284.0
171714,0.25,,"fruit, small",96.0
171714,1.0,,cup,220.0
171715,1.0,,"small (3-1/8"" long)",70.0
171715,1.0,,"cup, cubes",132.0
171715,1.0,,"medium (3-5/8"" long)",91.0
171715,1.0,,"cup, sliced",108.0
171715,1.0,,"large (4-1/2"" long)",124.0
171716,1.0,,cup,256.0
171717,1.0,,cup,261.0
171718,1.0,,package (18 oz),510.0
171718,1.0,,"cup, unthawed",155.0
171719,1.0,,"cup, without pits",154.0
171719,1.0,,NLEA serving,140.0
171719,1.0,,"cup, with pits, yields",138.0
171719,1.0,,cherry,8.2
171720,1.0,,"cup, pitted",261.0
171721,1.0,,cup slices,110.0
171722,1.0,,"cup, chopped",110.0
171722,1.0,,"cup, whole",100.0
171723,0.25,,cup,40.0
171724,1.0,,cup,144.0
171726,1.0,,"cup, chopped",147.0
171726,1.0,,"date, pitted",7.1
171727,1.0,,cup,145.0
171728,4.0,,oz,113.0
171729,4.0,,oz,113.0
171730,4.0,,oz,113.0
171731,4.0,,oz,113.0
171732,4.0,,oz,113.0
171732,1.0,,steak,152.0
171733,4.0,,oz,113.0
171733,1.0,,roast,339.0
171734,1.0,,roast,449.0
171734,4.0,,oz,113.0
171735,4.0,,oz,113.0
171735,1.0,,roast,350.0
171736,1.0,,roast,359.0
171736,4.0,,oz,113.0
171737,1.0,,roast,342.0
171737,4.0,,oz,113.0
171738,1.0,,roast,377.0
171738,4.0,,oz,113.0
171739,1.0,,roast,449.0
171739,4.0,,oz,113.0
171740,1.0,,roast,342.0
171740,4.0,,oz,113.0
171741,4.0,,oz,113.0
171741,1.0,,roast,377.0
171742,4.0,,oz,113.0
171742,1.0,,steak,173.0
171743,4.0,,oz,113.0
171743,1.0,,steak,344.0
171744,4.0,,oz,113.0
171744,1.0,,roast,740.0
171745,4.0,,oz,113.0
171745,1.0,,roast,675.0
171746,4.0,,oz,113.0
171746,1.0,,roast,658.0
171747,4.0,,oz,113.0
171747,1.0,,roast,699.0
171748,4.0,,oz,113.0
171748,1.0,,roast,625.0
171749,1.0,,roast,673.0
171749,4.0,,oz,113.0
171750,4.0,,oz,113.0
171750,1.0,,steak,267.0
171751,1.0,,steak,266.0
171751,4.0,,oz,113.0
171752,4.0,,oz,113.0
171752,1.0,,steak,268.0
171753,3.0,,oz,85.0
171753,1.0,,roast,478.0
171754,1.0,,roast,487.0
171754,3.0,,oz,85.0
171755,3.0,,oz,85.0
171756,3.0,,oz,85.0
171757,1.0,,steak,344.0
171757,4.0,,oz,113.0
171758,1.0,,steak,344.0
171758,4.0,,oz,113.0
171759,1.0,,steak,344.0
171759,4.0,,oz,113.0
171760,4.0,,oz,113.0
171760,1.0,,roast,758.0
171761,4.0,,oz,113.0
171761,1.0,,roast,699.0
171762,1.0,,steak,140.0
171762,4.0,,oz,113.0
171763,1.0,,steak,133.0
171763,4.0,,oz,113.0
171764,4.0,,oz,113.0
171764,1.0,,steak,151.0
171765,1.0,,roast,644.0
171765,4.0,,oz,113.0
171766,1.0,,steak,268.0
171766,4.0,,oz,113.0
171767,4.0,,oz,113.0
171767,1.0,,steak,170.0
171768,4.0,,oz,113.0
171768,1.0,,steak,168.0
171769,1.0,,steak,172.0
171769,4.0,,oz,113.0
171770,3.0,,oz,85.0
171771,3.0,,oz,85.0
171772,3.0,,oz,85.0
171773,3.0,,oz,85.0
171774,4.0,,oz,113.0
171774,1.0,,steak,304.0
171775,4.0,,oz,113.0
171775,1.0,,steak,302.0
171776,4.0,,oz,113.0
171777,4.0,,oz,113.0
171778,3.0,,oz,85.0
171779,4.0,,oz,113.0
171780,1.0,,lb,453.6
171780,3.0,,oz,85.0
171781,3.0,,oz,85.0
171782,1.0,,lb,453.6
171782,3.0,,oz,85.0
171783,1.0,,lb,453.6
171783,3.0,,oz,85.0
171784,3.0,,oz,85.0
171784,1.0,,lb,453.6
171786,3.0,,oz,85.0
171786,1.0,,steak,297.0
171787,1.0,,lb,453.6
171787,3.0,,oz,85.0
171788,1.0,,lb,453.6
171788,3.0,,oz,85.0
171789,3.0,,oz,85.0
171789,1.0,,steak,287.0
171790,4.0,,oz,113.0
171791,3.0,,oz,85.0
171792,3.0,,oz,85.0
171793,3.0,,oz,85.0
171794,1.0,,portion ( yield from 1/2 lb raw meat ),154.0
171794,3.0,,oz,85.0
171795,3.0,,oz,85.0
171796,4.0,,oz,113.0
171797,3.0,,oz,85.0
171798,3.0,,oz,85.0
171799,3.0,,oz,85.0
171800,3.0,,oz,85.0
171801,3.0,,oz,85.0
171802,4.0,,oz,113.0
171802,1.0,,lb,453.6
171803,4.0,,oz,113.0
171804,4.0,,oz,113.0
171804,1.0,,lb,453.6
171805,1.0,,lb,453.6
171805,3.0,,oz,85.0
171806,1.0,,lb,453.6
171806,3.0,,oz,85.0
171807,3.0,,oz,85.0
171807,1.0,,lb,453.6
171808,1.0,,lb,453.6
171808,3.0,,oz,85.0
171809,1.0,,lb,453.6
171809,3.0,,oz,85.0
171810,1.0,,lb,453.6
171810,4.0,,oz,113.0
171811,3.0,,oz,85.0
171811,1.0,,lb,453.6
171812,1.0,,lb,453.6
171812,4.0,,oz,113.0
171813,3.0,,oz,85.0
171813,1.0,,lb,453.6
171814,4.0,,oz,113.0
171814,1.0,,lb,453.6
171815,1.0,,lb,453.6
171815,3.0,,oz,85.0
171816,1.0,,lb,453.6
171816,4.0,,oz,113.0
171817,1.0,,lb,453.6
171817,3.0,,oz,85.0
171818,1.0,,lb,453.6
171818,3.0,,oz,85.0
171819,4.0,,oz,113.0
171819,1.0,,lb,453.6
171820,4.0,,oz,113.0
171820,1.0,,lb,453.6
171821,1.0,,cup,223.0
171822,1.41,,oz dry (half noodle block),40.0
171823,2.0,,Tbsp,33.0
171824,2.0,,Tbsp,30.0
171825,2.0,,Tbsp,34.0
171826,2.0,,tablespoons,30.0
171827,0.5,,cup,144.0
171827,1.0,,tbsp,18.0
171827,1.0,,cup,280.0
171828,0.5,,cup,148.0
171828,1.0,,tbsp,16.0
171828,1.0,,cup,291.0
171829,1.0,,cup,265.0
171829,0.5,,cup,138.0
171829,1.0,,tbsp,18.0
171830,0.5,,cup,137.0
171830,1.0,,tbsp,17.0
171830,1.0,,cup,270.0
171831,1.0,,teaspoon,6.5
171831,1.0,,tablespoon,20.0
171832,2.0,,tbsp,36.0
171832,1.0,,container (9 oz),259.0
171833,1.0,,tsp,5.6
171834,1.0,,container (9oz),259.0
171834,2.0,,tbsp,36.0
171835,2.0,,cookies,29.0
171836,2.0,,cookies,25.0
171837,1.0,,package (40 g),40.0
171837,8.0,,cookies 1 serving,31.0
171838,4.0,,crackers,14.0
171839,1.0,,cake 1 serving,27.0
171840,1.0,,brownie 1 serving,36.0
171841,1.0,,serving,34.0
171842,1.0,,cookie 1 serving,38.0
171843,1.0,,serving 3 cookies,29.0
171844,1.0,,piece,68.0
171845,1.0,,piece,90.0
171846,5.0,,crackers 1 serving,15.0
171847,2.0,,cookie 1 serving,36.0
171848,1.0,,package,36.0
171849,1.0,,slice 1 serving,28.0
171850,1.0,,slice 1 serving,38.0
171851,1.0,,slice 1 serving,38.0
171852,1.0,,piece bagel,81.0
171853,0.25,,cup mix 1 serving,38.0
171854,1.0,,serving,31.0
171855,6.0,,cracker 1 serving,43.0
171856,4.0,,cracker 1 serving,14.0
171857,3.0,,cookies,44.0
171858,3.0,,cookies,23.0
171859,3.0,,cookies,30.0
171860,3.0,,cookies,44.0
171861,1.0,,roll,36.0
171862,1.0,,roll,78.0
171863,1.0,,roll,69.0
171864,1.0,,roll,44.0
171865,1.0,,cookie,25.0
171866,1.0,,serving,40.0
171867,5.0,,cookie,28.0
171868,1.0,,serving cookie,48.0
171869,1.0,,fl oz,30.5
171869,1.0,,can or bottle (12 fl oz),366.0
171869,1.0,,can or bottle (16 fl oz),488.0
171869,1.0,,bottle (11 fl oz),336.0
171870,1.0,,serving 8.3 fl oz can,250.0
171871,1.0,,can or bottle (16 fl oz),493.0
171871,1.0,,can or bottle (12 fl oz),370.0
171871,1.0,,fl oz,30.8
171872,1.0,,serving 5 fl oz,147.0
171872,1.0,,fl oz,29.4
171873,8.0,,fl oz,237.0
171874,1.0,,cup dry mix,98.0
171874,1.0,,cup prepared,251.0
171875,1.0,,cup,253.0
171876,1.0,,bottle (16 fl oz),474.0
171876,1.0,,can (12 fl oz),355.0
171876,1.0,,fl oz,29.6
171877,9.5,,fl oz,281.0
171878,8.0,,fl oz,240.0
171879,1.0,,cup (8 fl oz),266.0
171880,1.0,,cup,262.0
171881,1.0,,cup,248.0
171882,1.0,,can (5.5 oz),166.0
171882,1.0,,fl oz,30.2
171883,1.0,,cup,260.0
171884,8.0,,fl oz,240.0
171885,1.0,,cup,269.0
171886,1.0,,envelope  Swiss Miss (.53 oz),15.0
171886,1.0,,envelope Alba (.675 oz),19.0
171887,1.0,,serving 1 envelope,20.0
171888,1.0,,cup,271.0
171889,6.0,,fl oz,178.0
171889,1.0,,cup (8 fl oz),237.0
171889,1.0,,fl oz,29.6
171890,1.0,,cup (8 fl oz),237.0
171890,1.0,,fl oz,29.6
171890,6.0,,fl oz,178.0
171891,1.0,,fl oz,29.6
171892,1.0,,cup,265.0
171893,1.0,,packet,2.0
171893,1.0,,tsp,1.0
171894,1.0,,fl oz,29.9
171894,1.0,,serving 6 fl oz,179.0
171895,8.0,,fl oz,249.0
171896,8.0,,fl oz,237.0
171897,1.0,,"tsp, rounded",1.8
171898,1.0,,NLEA Serving,14.0
171899,8.0,,fl oz,248.0
171900,8.0,,fl oz,247.0
171901,8.0,,fl oz,237.0
171902,1.0,,fl oz,30.6
171902,1.0,,cup (8 fl oz),245.0
171903,1.0,,fl oz,31.6
171903,1.0,,cup (8 fl oz),253.0
171904,1.0,,cup (8 fl oz),237.0
171904,1.0,,fl oz,29.6
171905,1.0,,cup (8 fl oz),272.0
171906,1.0,,fl oz,30.6
171906,1.0,,bottle,355.0
171907,1.0,,bottle,1184.0
171908,1.0,,fl oz,30.3
171909,8.0,,fl oz,248.0
171910,240.0,,ml,240.0
171911,16.0,,fl oz,473.0
171912,1.0,,fl oz,35.2
171912,1.0,,can (12 fl oz),423.0
171913,1.0,,serving 8 fl oz,248.0
171913,1.0,,fl oz,31.0
171914,1.0,,cup (8 fl oz),248.0
171914,6.75,,fl oz,210.0
171915,1.0,,NLEA Serving,210.0
171915,200.0,,ml,200.0
171916,1.0,,fl oz,31.3
171916,1.0,,cup (8 fl oz),250.0
171917,1.0,,cup,245.0
171917,1.0,,fl oz,29.6
171918,1.0,,cup,182.0
171918,1.0,,serving (3 heaping tsp),23.0
171919,1.0,,Jigger 1.5 fl oz,42.0
171919,1.0,,fl oz,27.8
171920,1.0,,fl oz,27.8
171920,1.5,,fl oz,42.0
171921,1.0,,can (12 fl oz),369.0
171921,1.0,,can or bottle (16 fl oz),492.0
171921,1.0,,fl oz,31.0
171922,1.0,,fl oz,29.6
171922,1.0,,bottle 16.9 fl oz,500.0
171922,1.0,,bottle 11.2 fl oz,331.0
171923,12.0,,fl oz,355.0
171923,8.0,,fl oz,237.0
171924,1.0,,fl oz,29.6
171925,1.0,,serving 5 fl oz,147.0
171925,1.0,,fl oz,29.4
171926,1.0,,fl oz,29.6
171926,1.0,,serving (8 fl oz),237.0
171926,1.0,,ml,1.1
171927,1.0,,serving 8 oz,238.0
171928,1.0,,serving 8 oz,243.0
171929,1.0,,serving 8 oz,243.0
171930,1.0,,serving 8 oz,243.0
171931,1.0,,serving 8 oz,243.0
171932,1.0,,serving 8 oz,243.0
171933,1.0,,serving 8 oz,246.0
171934,1.0,,serving 8 oz,246.0
171935,1.0,,serving,240.0
171936,8.0,,fl oz,240.0
171937,1.0,,can,480.0
171937,8.0,,fl oz,240.0
